rfam_acc	pdb_id	chain	pdb_start	pdb_end	bit_score	evalue_score	cm_start	cm_end	hex_colour	is_significant
RF02543	4l71	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4l71	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4l71	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4l71	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00005	4l71	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4l71	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF01725	4l81	A	1	98	41.20	2.3e-06	6	98	8e2511	1
RF00032	4l8r	A	1	28	30.70	2.3e-08	1	28	8e2511	1
RF00032	4l8r	D	1	28	30.70	2.3e-08	1	28	8e2511	1
RF00005	4lck	B	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00005	4lck	E	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00177	4lel	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lel	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lel	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lel	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4lel	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lel	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lel	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lel	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4lel	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4lel	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4lel	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lel	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lel	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lel	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4lel	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lel	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lel	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lel	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4lel	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4lel	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4lf4	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf4	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf4	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf4	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lf5	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf5	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf5	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf5	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lf6	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf6	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf6	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf6	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lf7	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf7	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf7	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf7	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lf8	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf8	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf8	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf8	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lf9	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lf9	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lf9	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lf9	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lfa	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lfa	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lfa	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lfa	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lfb	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lfb	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lfb	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lfb	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lfc	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4lfc	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4lfc	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4lfc	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4lfz	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lfz	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lfz	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lfz	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4lfz	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lfz	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lfz	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lfz	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4lfz	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4lfz	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4lfz	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lfz	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lfz	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lfz	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4lfz	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lfz	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lfz	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lfz	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4lfz	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4lfz	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4lnt	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lnt	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lnt	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lnt	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4lnt	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lnt	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lnt	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lnt	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4lnt	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4lnt	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4lnt	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lnt	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lnt	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lnt	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4lnt	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lnt	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lnt	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lnt	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4lnt	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4lnt	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4lsk	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lsk	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lsk	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lsk	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4lsk	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lsk	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lsk	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lsk	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4lsk	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4lsk	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4lsk	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lsk	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lsk	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lsk	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4lsk	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lsk	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lsk	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lsk	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4lsk	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4lsk	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4lt8	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lt8	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lt8	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lt8	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4lt8	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4lt8	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4lt8	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4lt8	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4lt8	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4lt8	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4lt8	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lt8	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lt8	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lt8	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4lt8	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4lt8	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4lt8	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4lt8	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4lt8	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4lt8	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF01831	4lvv	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01831	4lvw	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01831	4lvx	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01831	4lvy	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01831	4lvz	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01831	4lw0	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF00167	4lx5	A	3	69	57.20	1.6e-10	19	87	8e2511	1
RF00167	4lx6	A	3	69	59.40	4.5e-11	19	87	8e2511	1
RF00234	4meg	B	1	127	67.60	2e-16	39	171	8e2511	1
RF00234	4meh	B	1	127	67.60	2e-16	39	171	8e2511	1
RF00005	4mgm	A	1	72	71.30	6.4e-17	1	71	8e2511	1
RF00005	4mgm	B	1	72	71.30	6.4e-17	1	71	8e2511	1
RF00005	4mgn	B	1	72	71.30	6.4e-17	1	71	8e2511	1
RF00005	4mgn	D	1	72	71.30	6.4e-17	1	71	8e2511	1
RF00026	4n0t	B	1	70	55.30	1.6e-13	21	90	8e2511	1
RF00177	4nxm	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4nxm	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4nxm	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4nxm	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00177	4nxn	A	2	1520	1501.20	0	1	1533	8e2511	1
RF01959	4nxn	A	7	1518	1030.20	0	1	1477	8e2511	0
RF02542	4nxn	A	7	1515	677.10	8.8e-206	1	1312	8e2511	0
RF01960	4nxn	A	7	1515	625.30	2.1e-187	1	1851	8e2511	0
RF00059	4nya	A	1	80	58.90	1.2e-11	6	93	8e2511	1
RF00059	4nya	B	1	80	58.90	1.2e-11	6	93	8e2511	1
RF00059	4nyb	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF00059	4nyc	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF00059	4nyd	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF00059	4nyg	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF01725	4oqu	A	1	99	40.80	2.9e-06	6	98	8e2511	1
RF00177	4ox9	A	2	1515	1487.80	0	1	1533	8e2511	1
RF01959	4ox9	A	9	1515	1021.80	0	1	1477	8e2511	0
RF02542	4ox9	A	7	1515	679.00	2.1e-206	1	1312	8e2511	0
RF01960	4ox9	A	7	1515	628.50	2.2e-188	1	1851	8e2511	0
RF00017	4p3e	A	1	124	114.70	2.9e-30	114	237	8e2511	1
RF01856	4p3e	A	2	123	67.90	6.6e-14	88	208	8e2511	0
RF00233	4p5j	A	1	86	94.20	4.4e-21	1	84	8e2511	1
RF00177	4p6f	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4p6f	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4p6f	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4p6f	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4p6f	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4p6f	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4p6f	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4p6f	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4p6f	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4p6f	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4p6f	QW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	4p6f	QY	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	4p6f	XW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	4p6f	XY	1	73	67.00	1e-15	1	71	8e2511	1
RF02541	4p6f	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4p6f	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4p6f	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4p6f	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4p6f	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4p6f	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4p6f	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4p6f	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4p6f	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4p6f	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4p70	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4p70	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4p70	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4p70	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4p70	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4p70	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4p70	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4p70	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF02541	4p70	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4p70	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4p70	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4p70	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	4p70	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	4p70	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	4p70	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4p70	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	4p70	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4p70	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00005	4p70	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4p70	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF01807	4p8z	A	3	186	107.70	2.3e-24	1	199	8e2511	1
RF00005	4qei	C	1	71	54.50	3e-12	1	71	8e2511	1
RF02541	4qg3	B	1	80	59.10	3.1e-18	2131	2210	8e2511	1
RF00379	4qk8	A	3	124	89.60	1.6e-22	10	136	8e2511	1
RF00379	4qk9	A	3	122	94.50	6.9e-24	11	129	8e2511	1
RF00379	4qka	A	3	124	89.60	1.6e-22	10	136	8e2511	1
RF00379	4qlm	A	3	126	95.60	3.4e-24	9	136	8e2511	1
RF00379	4qln	A	3	126	95.60	3.4e-24	9	136	8e2511	1
RF00032	4qoz	A	1	28	30.70	2.3e-08	1	28	8e2511	1
RF00032	4qoz	D	1	28	30.70	2.3e-08	1	28	8e2511	1
RF02541	4qvi	B	1	80	59.10	3.1e-18	2131	2210	8e2511	1
RF00029	4r0d	A	548	621	67.70	2.2e-13	1	93	8e2511	1
RF02012	4r0d	A	42	199	58.40	1.4e-10	1	148	8e2511	1
RF00005	4rdx	C	2	75	67.70	6.7e-16	1	71	8e2511	1
RF01852	4rqe	B	1	86	77.10	4.3e-17	1	91	8e2511	1
RF00005	4rqe	B	3	85	35.40	8.4e-07	1	71	8e2511	0
RF01852	4rqe	D	1	86	77.10	4.3e-17	1	91	8e2511	1
RF00005	4rqe	D	3	85	35.40	8.4e-07	1	71	8e2511	0
RF01852	4rqf	C	1	86	77.10	4.3e-17	1	91	8e2511	1
RF00005	4rqf	C	3	85	35.40	8.4e-07	1	71	8e2511	0
RF02683	4rum	A	4	89	63.90	2.6e-14	9	98	8e2511	1
RF02680	4rzd	A	1	101	114.10	6.7e-28	1	102	8e2511	1
RF00005	4tna	A	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	4tra	A	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00177	4tua	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tua	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tua	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tua	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4tua	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tua	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tua	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tua	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4tua	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4tua	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4tua	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tua	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tua	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tua	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4tua	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tua	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tua	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tua	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4tua	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4tua	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4tub	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tub	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tub	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tub	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4tub	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tub	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tub	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tub	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4tub	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4tub	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4tub	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tub	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tub	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tub	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4tub	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tub	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tub	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tub	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4tub	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4tub	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4tuc	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tuc	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tuc	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tuc	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4tuc	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tuc	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tuc	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tuc	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4tuc	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4tuc	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4tuc	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tuc	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tuc	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tuc	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4tuc	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tuc	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tuc	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tuc	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4tuc	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4tuc	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4tud	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tud	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tud	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tud	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4tud	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tud	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tud	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tud	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4tud	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4tud	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4tud	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tud	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tud	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tud	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4tud	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tud	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tud	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tud	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4tud	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4tud	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	4tue	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tue	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tue	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tue	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	4tue	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	4tue	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	4tue	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	4tue	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	4tue	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	4tue	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	4tue	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tue	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tue	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tue	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	4tue	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	4tue	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	4tue	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	4tue	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	4tue	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	4tue	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00032	4tuw	D	3	28	28.20	2.1e-07	1	26	8e2511	1
RF00032	4tuw	C	3	30	27.90	2.9e-07	1	27	8e2511	1
RF00032	4tux	D	3	28	28.20	2.1e-07	1	26	8e2511	1
RF00032	4tux	C	3	28	28.20	2.1e-07	1	26	8e2511	1
RF00032	4tv0	B	3	28	28.20	2.1e-07	1	26	8e2511	1
RF00005	4tzp	B	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00005	4tzp	E	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00005	4tzv	B	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00005	4tzw	B	1	68	58.70	2.1e-13	5	71	8e2511	1
RF00167	4tzx	X	2	70	59.40	4.6e-11	18	88	8e2511	1
RF00167	4tzy	X	2	70	59.40	4.6e-11	18	88	8e2511	1
RF00005	4tzz	B	1	68	58.70	2.1e-13	5	71	8e2511	1
